Stock,Comment,Commented By,Timestamp,Translated_Text,Sentiment_Score,Sentiment_Label
Tata Chemicals,"QoQ  profit  growth  more  than  150  percent.  This  Strong  growth  will  take  it  to  1350  in  few  weeks.  By  the  time  the  retailers  will  understand  the  reality,  big  fishes  will  do  bottom  fishing  and  make  huge  money.",shikari_sambhu,2024-10-17 22:36:00,"Qoq Profit Growth More Than 150 Percent.  This strong growth will take it to 1350 in less weeks.  By the time the retailers will understand the reality, big fishes will do bottom fishing and make huge money.",0.9136,Positive
Tata Chemicals,Fabulous  results  its  not  ready  bounce  back,Wish lucky,2024-10-17 21:47:00,Fabulus Results Its Not Ready Bounce Back,0.316,Positive
Tata Chemicals,Good  results  posted  by  Tata  chemicals  we  can  expect  1200  in  a  weeks  time  now,Ruchi1409,2024-10-17 21:43:00,Good Results Posted B Tata Chemicals Way Can Exact 1200 in Vix Time Now,0.4404,Positive
Tata Chemicals,"revenue  3999cr  meets  estimates  of  3994cr,  PAT  267cr  beats  estimates  of  231cr",rishi30790,2024-10-17 17:10:00,"Revenue 3999 K Meets Estimates of 3994 K, Pat 267 K 267 k Beats Estimates of 231",0.0,Neutral
Tata Chemicals,Tata  Chemicals  Q2  Results  Profit  falls  46  percentage  YoY  to  Rs  267  crore  revenue  flat  at  Rs  3999  crore,kay72,2024-10-17 17:09:00,Tata Chemicals Q2 Results Profit Falls 46 percentage,0.4404,Positive
Tata Chemicals,Result  is  not  yet  declared.  waiting.,458458,2024-10-17 16:04:00,Result is not at deCLARED.  Waiting.,0.0,Neutral
Tata Chemicals,tomorrow  it  will  be  out  of  ban  period  so  will  zoom  upto  1200,Ruchi1409,2024-10-17 14:55:00,Tumaro IT will be out of bun period so will zoom kupto 1200,-0.5574,Negative
Tata Chemicals,tata  chemicals  shares  trade  lower  ahead  of  q2  numbers,kamal20,2024-10-17 13:33:00,Tata Chemicals Share Trade Lower Ahed of 2 Numbers,0.0,Neutral
Tata Chemicals,sell  from  here  for  tgt1000  sl  1111,mrlstock,2024-10-17 12:44:00,Selll from here for all 1000 Sal 1111,0.0,Neutral
Tata Chemicals,buy  buy  buy  TATA  CHEMICALS  buy  target  1130...1160....,jainak,2024-10-16 14:54:00,Buy Buy Buy Tata Chemicals Buy Target 1130 ... 1160 ....,0.0,Neutral
Tata Chemicals,Tata  chemicals  holds  complete  55percent  stake  in  Rallis  India  which  is  17percent  up  and  at  all  time  high  so  cover  ur  shorts,BoltNut,2024-10-16 14:43:00,Tata Chemicals Holds Complete 55 Parent In Rollis India Which This 17 Parent,0.0,Neutral
Tata Chemicals,It  is  out  of  fno  ban  it  will  blast  tomorrow  results  eik  be  excellent,Ruchi1409,2024-10-16 13:04:00,IT is out of fan bana t will blast tomoo results a bay exile,0.0258,Positive
Tata Chemicals,with  noel  tata  as  chairman  of  tata  trust  ...  tata  sons  value  unloc  and  monetization  will  happen  sooner  or  later  ...  as  he  is  shapurji  palonjis  son  in  law  and  he  has  to  help  them  with  their  financial  struggles..  they  with  to  monetize  their  stake  in  tata  sons  and  when  that  happens  tata  chem  which  also  hold  a  significant  stake  in  tata  sons  will  benefit  with  value  unlocking  ...  wait  for  it  to  happen  ..    will  take  some  time  but  this  should  double  once  chem  stocks  start  working  and  also  value  unlocking  ...    may  b  in  6-9  months  this  stock  will  zoom  to  prob  double  ....,monk_with_a_ferrari,2024-10-15 13:29:00,With noel tata as Chairman of Tata Trust ... Tata Sons Value Unloc and Monetization will Happen Sooner or Later ... as he is he is he is shapurji palonjis son in law and he has to help theem with theem with With to monetize their stake in tata sons and when that happens tata chem which also hold a significant stake Should Double once Chem Stocks Start Working and also Value Unlocking ... May B In 6-9 Months This Stock Will Zoom To Prob Double ....,0.872,Positive
Tata Chemicals,if  chemical  stocks  goes  up  then  this  stock  will  reach  1150..,sharf,2024-10-15 12:44:00,FA -FA -Chemical Stocks Goj Sub Thece The Stock Will Reach 1150 ..,0.0258,Positive
Tata Chemicals,rip  all   going  for  new  lows  soon,BoltNut,2024-10-15 11:14:00,Rip all going for new los sun,-0.2023,Negative
Tata Chemicals,tata  group  are  not  for  small   big  hands  can  make  money,BoltNut,2024-10-15 10:01:00,Tata Group Are Not for Small Big Hands Can Make Money,0.0,Neutral
Tata Chemicals,One  can  short  now  in  cash  sl  1126  as  it  wont  close  or  go  above  1120.Enjoy  profits,BoltNut,2024-10-15 09:45:00,One can short now in Cash Sal 1126 Astet Vont Close and Go Abowe 1120. Enjoy Profits,0.4404,Positive
Tata Chemicals,Shorted  1140Ce  8lots  n  sitting  happily  with  big  profits,BoltNut,2024-10-15 09:41:00,"8 Lots of shorted 1140, not Citigy Happily with Big Profits",0.7579,Positive
Tata Chemicals,Fno  ban  so  one  shd  short  sell  in  cash  only,BoltNut,2024-10-15 09:29:00,Fan Ban Bane Shad Short Sell in Kash only,-0.5574,Negative
Tata Chemicals,Todays  tgt  1000  post  results  900  enjoy  bumper  gains,BoltNut,2024-10-15 09:01:00,Broke 1000 post results 900 enjoy bumper gains,0.6808,Positive
Tata Chemicals,"tatachem  oct  1200ce  at  10.75  ,    9  lots  .  results  tak  rakna  chahiye  kya  ..  target  kya  hosakta  he",praveenJadhav,2024-10-14 18:36:00,"10.75, 9 Lotus of Tatchan Tot 1200.  Should the results be stopped till the results .. what is the target",0.0,Neutral
Tata Chemicals,"The  stock  fell  over  7  percent  on  profit  booking  after  the  recently  rally.  The  daily  and  weekly  Bollinger  Band  buy  signal  shows  increased  activity.  The  stock  is  well  positioned  above  its  20,  50,  100,  and  200-day  SMAs,  which  are  also  rising  along  with  the  price,  reaffirming  the  bullish  trend.  The  daily,  weekly,  and  monthly  RSI  are  in  positive  territory,  justifying  rising  strength  across  all  time  frames.",kamal20,2024-10-14 17:16:00,"The stock fell over 7 percent on Profit Booking after the recent rally.  The daily and weekly bollinger band buy signal shows increasing activity.  The stock is Well positioned Above Its 20, 50, 100, 200-DAY SMAS, which are also also relief along with the price, reafefirming the bullish trend.  The Daily, Weekly, and Monthly RSI are in Positive Territory, Justifying Rising Strength Accross Across All Time Frames.",0.9169,Positive
Tata Chemicals,Tata  Chemicals  breaks  four-day  gains,kamal20,2024-10-14 16:38:00,Tata Chemicals Baraux Four-Day Gains,0.34,Positive
Tata Chemicals,Short  all  Ce  abv  1100  fr  tgt  0  on  expiry,BoltNut,2024-10-14 15:21:00,Short all,0.0,Neutral
Tata Chemicals,not  so  easy  my  dear  ruchi,Parikshyit,2024-10-14 15:10:00,Not so easy my dear interest,0.0621,Positive
Tata Chemicals,Short  now  also  sl  1135  n  enjoy  one  more  big  fall,BoltNut,2024-10-14 14:53:00,Short Nau also Sal 1135 Na Angoyo More Big Fall,0.4939,Positive
Tata Chemicals,"Noel  Tata  is  a  better  proven  manager,  Ratan  Tata  was  a  better  human  being",rchary,2024-10-14 14:51:00,"Noel Tata is a batter proven manager, Ratan Tata Was Better Human Being",0.7003,Positive
Tata Chemicals,Investors  are  not  happy  with  Noel  Tata  .Shorters  made  bumper  gains,BoltNut,2024-10-14 14:39:00,Investors Are Note Happy with Noel Tata. Shorters made bumper gains,-0.1526,Negative
Tata Chemicals,LC  possible  today.Better  all  investors  search  arvind151  and  take  his  help,BoltNut,2024-10-14 14:28:00,Luck Possible Today.,0.4019,Positive
Tata Chemicals,Covered  all  my  shorts.Enjoy  the  day  all,BoltNut,2024-10-14 14:17:00,Covered all my shorts.,0.0,Neutral
Tata Chemicals,All  green  today  what  a  blessed  start  to  this  week  where  quarterly  results  is  our  specialist.,neha_0103,2024-10-14 14:00:00,All Green Today What a Blessed Start to this week ware quarterly results on this side.,0.5994,Positive
Tata Chemicals,Market  seems  still  to  be  in  grief  for  demise  of  Sir  Ratan  Tata.  It  may  cheer  up  upon    appointment  of  Noel  tata  by  end  of  this  week.,deepak1717,2024-10-14 12:48:00,Market Seams Still to Bay in Greef for Demis of Sir Ratan Tata.  It My Chero Oop Upon Appointment of Noel Tata by and this week.,0.0258,Positive
Tata Chemicals,May  close  in  green  today  will  cross  1200  within  this  week,C2Y,2024-10-14 12:26:00,May Close in Green Today Will Cross 1200 Vithin This Week,0.0,Neutral
Tata Chemicals,post  results  it  ll  be  below  1000  .,BoltNut,2024-10-14 11:47:00,Post Results Tel Bilo 1000.,0.0,Neutral
Tata Chemicals,Buy  once  the  price  is  between  950  to  1050,Girish05,2024-10-14 10:40:00,Buy Once the Price This Bitveen 950 to 1050,0.0,Neutral
Tata Chemicals,Where  ru  my  dost  Gaya  baaaad  me,BoltNut,2024-10-14 10:03:00,Ware my friend in Gaya Baad,0.0,Neutral
Tata Chemicals,See  the  profits  dosto  .Enjoy  money  rain  Arvind  151,BoltNut,2024-10-14 09:52:00,Sea Profits Friends.,0.7269,Positive
Tata Chemicals,Pump  n  dump  its  only  the  case,BoltNut,2024-10-14 09:23:00,Pump na dump it only only was the case,-0.3818,Negative
Tata Chemicals,Shorted  another  5lots  at  1200,BoltNut,2024-10-14 09:18:00,Shorted Vanothher 5 Lots 1200,0.0,Neutral
Tata Chemicals,"Tata  Chemicals  has  been  consolidating  within  a  horizontal  channel  Rs  1,160-Rs  1,000  for  the  past  6-8  months.  However,  with  its  current  close,  the  stock  has  decisively  broken  out  of  this  channel  on  a  closing  basis.  This  breakout  is  accompanied  by  substantial  volume,  indicating  increased  participation.  The  daily  and  weekly  Bollinger  Band  buy  signal  shows  increased  activity.  The  stock  is  well  positioned  above  its  20,  50,  100,  and  200-day  SMAs,  which  are  also  rising  along  with  the  price,  reaffirming  the  bullish  trend.  The  daily,  weekly,  and  monthly  strength  indicators  RSI  are  in  positive  territory,  justifying  rising  strength  across  all  time  frames.  Investors  should  buy,  hold,  and  accumulate  this  stock  with  an  expected  upside  of  Rs  1,300-1,385,  with  a  downside  support  zone  of  Rs  1,140-1,100.",kamal20,2024-10-13 16:58:00,"Tata Chemicals has been consolidating with a horizontal channel Rs 1,160-RS 1,000 for the past 6-8 months.  However, with its current close, the stock has decisively broken out of this channel on a closing basis.  This breakout is accounable by substantial volume, indicating Increased Participation.  The daily and weekly bollinger band buy signal shows increasing activity.  The stock is Well positioned Above Its 20, 50, 100, 200-DAY SMAS, which are also also relief along with the price, reafefirming the bullish trend.  The Daily, Weekly, and Monthly Strength Indicators RSI are in Positive Territory, Justifying Rising Strength Across All Time Frames.  Investors Should Buy, Hold, and Accumulate This Stock with an expected UPSIDE of Rs 1,300-1,385, with a downSide support zone of Rs 1,140-1,100.",0.9287,Positive
Tata Chemicals,"Who  is  Noel  Tata,  the  new  chairman  of  Tata  Trusts

The  67-year-old  takes  over  as  the  chairman  of  Tata  Trusts,  which  own  66  percent  of  Tata  Sons,  succeeding  his  half-brother  Ratan  Tata  who  died  two  days  ago",kamal20,2024-10-11 17:35:00,"Who is Noel Tata, The New Chairman of Tata Trusts

The 67-Year-old takes over as the Chairman of Tata Trusts, Whoch Own 66 Percent of Tata Sons, Succeding His Half-Brother Ratan Tata Who Died TWO DAYS ago",0.7003,Positive
Tata Chemicals,"Noel  Naval  Tata  said  he  is  deeply  honoured  and  humbled  after  being  appointed  unanimously  as  the  chairman  of  Tata  Trusts.  The  decision  was  taken  after  the  trustees  of  various  Trusts  that  comprise  the  Tata  Trusts  met  at  a  joint  meeting  held  in  Mumbai  today.

Speaking  on  this  occasion,  Noel  Tata,  Chairman,  Tata  Trusts,  stated  –  I  look  forward  to  carrying  on  the  legacy  of  Mr.  Ratan  N.  Tata  and  the  Founders  of  the  Tata  Group.  On  this  solemn  occasion,  we  rededicate  ourselves  to  carrying  on  our  developmental  and  philanthropic  initiatives  and  continuing  to  play  our  part  in  nation  building.

Son  of  Naval  H  Tata  and  Simone  N  Tata,  Noel,  who  he  has  largely  focused  on  Tata  groups  global  retail  operations,  was  already  a  trustee  of  the  Sir  Ratan  Tata  Trust  and  the  Sir  Dorabji  Tata  Trust,  which  together  own  66  percent  of  Tata  Sons,  the  holding  company  of  the  diversified  group.

Noel,  known  to  keep  away  from  limelight,  has  been  serving  as  Trent  Ltds  chairman  since  2014.",kamal20,2024-10-11 17:33:00,"Noel Naval Tata Said He is Deeply Honoured and Humbled after Being Appointed Unanimously as the Chairman of Tata Trusts.  The decision was taken after the Trustes of Various Trusts that Comprise The Tata Trusts Met at a Joint Meeting Held in Mumbai today.

Speaking on this Occination, Noel Tata, Chairman, Tata Trusts, Stated - I look forward to carrying on the legacy of Mr.  Ratan N. Tata and the Founders of the Tata Group.  On this Solemn Occination, we redeedicate Oatselves to Carrying on our Developmental and Philanthropic Initiatives and Continuing to play our part in nation building.

Son of Naval H Tata and Simone N Tata, Noel, Who He Has Largely Focused on Tata Groups Global Retail Operations, was already a Trustee of the Sir Ratan Tata Trust and the Sir Dorabji Tata Trust, Who Dorabji Tata Trust, Whiche Tata Trust OWN 66 Percent of Tata Sons, The Holding Company of the Diversified Group.

Noel, Known to Keep Away from Limelight, Has Been Serving as Trent Ltds Chairman Since 2014.",0.9807,Positive
Tata Chemicals,any  valid  reason  for  a  sudden  jump.  Please  advise,Spirit_Man,2024-10-11 17:23:00,Other valid Region for a Suddin jump.  Please Advsese,0.3182,Positive
Tata Chemicals,where  is  boltnut  now,satya0049,2024-10-11 15:31:00,Ware is Boltanut Now,0.0,Neutral
Tata Chemicals,it  will  come  out  from  ban  today.  monday  expect  good  buying  again  here.    hold  your  long  position  for  new  high.,Harish2005,2024-10-11 14:12:00,IT Will Ban Today.  Mande Expect Good Bing Again Herre.    Hold your long position for new.,-0.1779,Negative
Tata Chemicals,"most  probably  noel  tata  to  succeed  shri  ratanji  tata,he  is  at  present  chairman  of  trent  and  a  couple  of  more  companies  of  tata  group,just  check  his  solid  track  record  and  project  where  tata  group  will  go  from  here",SSIAKL,2024-10-11 13:18:00,"Most probally noel tata to successed Shri Ratanji Tata, He is at Present Chairman of Trent and a Couple of More Companies of Tata Group, Just Check His Solid Track Record and Project WHERE TARE TARE TARE TARL GO from here",0.5859,Positive
Tata Chemicals,tata  trusts  said  to  meet  friday  in  mumbai  to  discuss  succession-  bloomberg,kamal20,2024-10-11 13:15:00,Tata Trusts Sed to Meet Friday in Mumbai to Discuss Success- Bloomberg,0.5994,Positive
Tata Chemicals,"noel  tata  emerges  as  frontrunner  to  lead  conglomerate  after  ratan  tatas  passing  family  links  and  proven  business  acumen  make  noel  tata  the  frontrunner  to  replace  ratan  tata  as  the  patriarch  of  the  tata  group,  the  hindu  businessline  reported.  executives  who  have  worked  closely  with  ratan  tata  said  noel  tata  has  led  trent  to  profitability,  stood  by  ratan  tata  during  the  spat  with  cyrus  mistry  and  is  seen  as  someone  who  can  repair  the  relationship  with  tata  sons  second-largest  shareholder,  the  shapoorji  pallonji  group,  since  he  is  married  into  that  family.  why  its  important-  the  tata  trusts  have  historically  been  led  by  someone  from  the  tata  family.  beyond  family  links,  noel  tata  has  proven  his  mettle  with  the  growth  of  trent.  associated  with  the  tata  group  for  40  years,  he  is  currently  chairman  of  trent,  tata  international,  voltas  and  tata  investment  corporation  and  vice-chairman  of  tata  steel  and  titan.",kamal20,2024-10-11 13:15:00,"Noel Tata Emerges as Frontrunner to Lead Congress after Ratan Tatas Passing Family Links And Proven Business acmen make noel tata tata the frontrunner to replace ratan tata as the patracherch of the tata GROT Hindu Businessline Reported.  Executives Who have worked Closely with Ratan Tata Said Noel Tata Has LED TATA HAD TATA HAD TATA HAD TATA With Tata Sons Second-Larges Sharehlder, The Shapoorji Pallonji Group, Since He is Married IS Married Into That Family.  Why its important- The tata trusts have history from  Beyond Family Links, Noel Tata has proven his mettle with the growth of trend.  Associated with the Tata Group for 40 years, He is currently Chairman of Trent, Tata International, Voltas and Tata Investment Corporation and Vice-Chairman of Tata Steel and Titan.",0.8225,Positive
Tata Chemicals,how  you  are  enjoying  when  it  is  in  upside.,vasudevanr91,2024-10-11 11:14:00,How do you hey angoying when it is subcidy.,0.5267,Positive
Tata Chemicals,huge  sell  off  expected  by  closing,BoltNut,2024-10-11 10:37:00,Huje cell of expected be closing,0.3182,Positive
Tata Chemicals,shorted  5lots  n  enjoying  my  day  now,BoltNut,2024-10-11 10:34:00,Short 5 Lots,0.5267,Positive
Tata Chemicals,tata  shares  like  tata  steel  n  tata  chemicals  are  heaven  for  shorters.,BoltNut,2024-10-11 09:52:00,Tata shares written Tata Steel Tata Chemicals Are Heaven for Shorters.,0.7906,Positive
Tata Chemicals,dumping  starts  soon  .exit  before  too  late,BoltNut,2024-10-11 09:46:00,Dumping Starts Soon.,-0.3182,Negative
Tata Chemicals,last  chance  to  short  heavily  for  bumper  gains,BoltNut,2024-10-11 09:32:00,Last Chance to Short Heavilya for Bumper Gaines,0.5267,Positive
Tata Chemicals,"Shares  of  Tata  Group  companies  soared  by  up  to  10  percent  on  October  10  following  the  passing  of  Ratan  Tata,  the  chairman  Emeritus  of  Tata  Sons,  on  October  9  at  the  age  of  86.  While  the  veteran  industrialists  demise  has  deeply  affected  many,  investors  responded  positively,  reflecting  their  confidence  in  the  Groups  future  and  its  ongoing  commitment  to  the  principles  and  values  championed  by  Ratan  Tata.  Under  his  leadership,  the  legacy  conglomerates  market  capitalisation  ballooned  17  times.  With  the  combined  market  capitalization  of  its  listed  entities  reaching  Rs  30  lakh  crore,  Tata  Group  experienced  remarkable  growth  driven  by  Ratan  Tatas  strategic  decisions  and  timely  acquisitions.",kamal20,2024-10-10 17:34:00,"Shares of Tata Group Companies Sored by up to 10 Percent on October 10 Folling The Passing of Ratan Tata, The Chairman Emeritus of Tata Sons, on October 9 at the age of 86. Has deeply affected many, investors responded positively, reflecting their confidence in the groups future and its ongoing commitment to the principles and values ​​championed by rattan tata.  Under His Leadership, The Legacy Congress Market Capitalization Balloned 17 Times.  With the Combined Market Capitalization of its listed entities Reaching Rs 30 Lakh Crore, Tata Group Experienced Remarkable Growth Driven by Ratan TATAN TATAS Strategic decisions and timely acquisitions.",0.9578,Positive
Tata Chemicals,"so  far  this  year,  tata  groups  stocks  have  performed  well,  with  16  of  them  yielding  double-digit  returns  ytd.",kamal20,2024-10-10 13:34:00,"So for this year, Tata Group Stocks Heave Performed Well, with 16 of Them Yielding Double-Digit Returns Yatd.",0.2732,Positive
Tata Chemicals,"tata  investment  corp,  tata  chemicals  rise  up  to  10prcnt.

investors  have  rallied  behind  tata  stocks  following  the  passing  of  ratan  tata,  with  tata  investment,  tata  chemicals  and  others  seeing  gains  of  up  to  10  percent.",kamal20,2024-10-10 13:34:00,"Tata Investment Corp, Tata Chemicals Rise Up to 10prCnt.

Investors have rallied behind tata stocks following the passing of ratan tata, with tata investment, tata chemicals and others seers see the Gains of UP to 10 percent.",0.34,Positive
Tata Chemicals,tata  chemicals  upmove  is  due  to  the  improving  prospects  of  tata  sons  ipo,Mrch,2024-10-10 10:51:00,Tata Chemicals Upamave was payable to Improving Prospects of Tata Sons IPO,0.6124,Positive
Tata Chemicals,U  want  to  trap  people  and  go  away.Dont  do  such  things,BoltNut,2024-10-10 10:51:00,To the trap peepal and go av. Two such things,-0.25,Negative
Tata Chemicals,"tata  chem  6  percent  up,  preparing  new  highs  soon  frnds.",arvind151,2024-10-10 10:44:00,"Tata Chem 6 percent sub, preparation new haishe frires.",0.0,Neutral
Tata Chemicals,get  ready  for  triggering  sl,SSIAKL,2024-10-10 10:09:00,Gate Ready for Triggering Sal,0.3612,Positive
Tata Chemicals,It  wont  close  above  1160  in  cash  so  get  ready  to  short  heavily  for  bumper  gains,BoltNut,2024-10-10 09:35:00,IT Wont Close Abowe 1160 in Cash So Gate Ready To Short Heavilya for Bumper Gains,0.6344,Positive
Tata Chemicals,Shorted  now  5lots  at  1162  sl  1220  tgt  1000,BoltNut,2024-10-10 09:33:00,Shorted Now 5 Lots 1162 Sal 1220,0.0,Neutral
Tata Chemicals,tomorrow  target  please,babu2024,2024-10-09 23:44:00,Tumaro Target please,0.3182,Positive
Tata Chemicals,huge  gains  in  just  5min,BoltNut,2024-10-09 10:58:00,Huje Gaens in Just 5 Min,0.5719,Positive
Tata Chemicals,short  all  ce  abv  1150  tgt  0  on  expiry,BoltNut,2024-10-09 10:40:00,Short all's Abav 1150,0.0,Neutral
Tata Chemicals,short  heavily  for  bumper  gains,BoltNut,2024-10-09 10:12:00,Short Heavilya for Bumper Gains,0.34,Positive
Tata Chemicals,Today  sure  shot  5  to  7  percent  up  as  rbi  policy  and  good  news  expected,Ruchi1409,2024-10-09 09:45:00,Today Surre Shot 5 to 7 % Sub -Assistant Policy and Good News Expedited,0.6369,Positive
Tata Chemicals,this  news  came  out  during  market  hour   what  there  to  say  in  focus.,akas121,2024-10-08 21:59:00,This News Chame Out Doing Market Hour What There To Sai in Focus.,0.0,Neutral
Tata Chemicals,short  tata  steel  n  tata  chemicals  fr  bumper  gains.,BoltNut,2024-10-08 13:34:00,Short Tata Steel Tata Chemicals Fur Bumper Gains.,0.34,Positive
Tata Chemicals,buy  it  for  a  target  price  of  1120  by  today  itself....,ghjjjj,2024-10-08 10:09:00,Buy It for Target Price of 1120B Today Itself ....,0.0,Neutral
Tata Chemicals,"what  news  expected  
there  is  no  news  downward  started",akas121,2024-10-07 18:10:00,"What news exposed  
Tere this no news both",-0.296,Negative
Tata Chemicals,buy  it  for  a  target  price  of  1192  by  today  itself....,ghjjjj,2024-10-07 08:49:00,Buy It for Target Price of 1192B Today Itself ....,0.0,Neutral
Tata Chemicals,buy  it  for  a  target  price  of  1192  by  today  itself....,ghjjjj,2024-10-07 01:51:00,Buy It for Target Price of 1192B Today Itself ....,0.0,Neutral
Tata Chemicals,"Stocks  in  Focus  TATA    CHEMICALS  DCW  GHCL  

  Directorate  General  of  Trade  Remedies  DGTR  on  the  plea  of  the  Alkali  Manufacturers  Association  of  India  began  with  the  investegiation    ZEE  BUSINESS  

  The  investigation  spanned  from  October  last  year  to  March.

Antidumping  duty  may  be  imposed  on  soda  ash  imported  from  Türkey,  Russia,  USA  and  Iran.  

Anti-dumping  is  imposed  on  imported  products  to  compensate  for  any  differential  between  the  export  price  and  the  actual  product  value.",ASHISHRANPARIYA,2024-10-05 00:01:00,"Stocks in Focus Tata Chemicals DCW GHCL  

  Directorate General of Trade Remedies DGTR on the please of the Alkali Manufacturers Association of India Began with the Investegiation Zee Business  

  The Investigation Spanned From October Last Year to March.

Antidumping duty may be imposed on Soda Ash Imported from Türkey, Russia, Usa and Iran.  

Anti-Dumping is imposed on Imported Products to Compensate for Any Differential Between The Export Price and the Actual Product Value.",0.2023,Positive
Tata Chemicals,1280  to  1300  coming  very  soon...,shikari_sambhu,2024-10-03 21:37:00,1280 then 1300 competing Vary Sun ...,0.0,Neutral
Tata Chemicals,"Motilal  Oswal  given  target  of  980    in  August.  24.
Again  it  will  touch  1051  if  sentiment  are  bad",Prashant1965,2024-10-03 19:23:00,"Motilal Oswal Given Target of 980 in August.  24.
Again IT Will Touch 1051 If Service Hey Bad",-0.5423,Negative
Tata Chemicals,book  value  1.3  very  undervalued  stock..  long  term  good  to  buy  .  target  5000rs,rajnagaaa,2024-10-02 15:42:00,Book Value 1.3 Viringerwalid Stock .. Long Term Good To Buy.  Target 5000,0.6486,Positive
Tata Chemicals,"IT  industry  already  taken  a  lot  of  beating,  keep  close  watch  on  INfy,  wipro  and  tcs",dreamnifty_29,2024-10-01 15:52:00,"IT Industry Allredi Tow A Lot of Beating, Cip Close Watch, Wipro and Tux",-0.4588,Negative
Tata Chemicals,"Nifty-50  crossed  25,000  now  for  the  first  time,  a  new  mile  stone.  Market  will  go  much  higher  in  next  5,  10,  or  15  years.  But  don  t  forget,  markets  do  correct  10,  20  or  30  percent  in  between.  Think  long  term  but  be  ready  for  corrections.",dreamnifty_29,2024-10-01 15:07:00,"Nifty-50 crossed 25,000 Now for the First Time, A New Mile Stone.  Market will go much higher in next 5, 10, or 15 years.  But don t forget, markets do correct 10, 20 or 30 percent in between.  Think long term but be ready for corrections.",0.2263,Positive
Tata Chemicals,"TATA  chem  preparing  jalwa  cmp  near  1119,initially  sugested  from  550.",arvind151,2024-10-01 12:03:00,"Tata Chem Preparation Jalwa Compass Nir 1119, Antikalli Sugated from 550.",0.0,Neutral
Tata Chemicals,a  breakout  will  be  soon  in  this  stock..  buy..  buy..  buy,jokkusharetip,2024-09-30 19:57:00,Breakout will bay in this stock .. Buy .. Buy .. Buy,0.0,Neutral
Tata Chemicals,"Tata  Chemicals  appoints  Subodh  Srivastav  as  CMO

The  company  has  appointed  Subodh  Srivastav  as  Chief  Marketing  Officer,  effective  October  21,  2024.",kamal20,2024-09-30 17:29:00,"Tata Chemicals Appoints Subodh Srivastav as CMO

The company has appointed subodh srivastav as Chief Marketing Officer, Effective October 21, 2024.",0.4767,Positive
Tata Chemicals,sell  sell  sell  no  way  ot  will  go  up.  so  sell,N Srikumar,2024-09-30 14:15:00,Selll Cells Cell No Ya Sot will go sub.  So cell,-0.296,Negative
Tata Chemicals,tomorrow  gap  up  open  possible  tatachem  TRG  1200  possible,kishore_2022,2024-09-29 22:38:00,Tumaro gap,0.0,Neutral
Tata Chemicals,as  per  chart  petten  looking  strong  for  trget  of  1150  plus,mitkhimani,2024-09-27 20:14:00,As per chart leaves looking strong for turn of 1150 plus,0.5106,Positive
Tata Chemicals,chem  is  a  bearish  zone...  stock  may  slip  to  1000   at  current  level...,BhavyaHet,2024-09-27 12:21:00,Chem is a Barish Zone ... Stock May Slip then 1000,0.0,Neutral
Tata Chemicals,hold  for  atleast  1100  for  ace  stock  tata  chemicals,sgj45,2024-09-26 07:49:00,Hold for Attlest 1100 for Ace Stock Tata Chemicals,0.0,Neutral
Tata Chemicals,upto  1075  for  sure  close  and  wait  and  watch,Jeraldkumar,2024-09-25 13:14:00,Subto 1075 for Sure Close and Wet & Watch,0.3182,Positive
Tata Chemicals,It  comes  to  1100  to  1130  every  month.    So  nothing  new  for  this  stock  to  hit  target  again.,rishi123K,2024-09-24 16:25:00,IT case is 1100 and 1130 Evri Month.    So nothing new for this stock then hit target agen.,0.0,Neutral
Tata Chemicals,will  hit  1100  in  couple  of  days,Ravi01CB,2024-09-23 22:08:00,Will hit 1100 in couple of days,0.0,Neutral
Tata Chemicals,time  for  board  of  directors  to  liquidate  land  banks  and  investments  to  create  value  for  retail  investors.  tata  chemicals  has  lost  its  way  in  managing  core  business,shivagrwal,2024-09-20 14:27:00,Time for Board of Directors to Liquidate Land Banks and Investments to Create Value for Retail Investors.  Tata Chemicals Has Lost Its Way In Managing Core Business,0.296,Positive
Tata Chemicals,Looks  like  Bear  operator  playl  with  support  of  management,shivagrwal,2024-09-20 13:59:00,Looks like bear operator Palal with Support of Management,0.6369,Positive
Tata Chemicals,this  expiry  may  reach  1080  level.,mahi86,2024-09-19 08:57:00,This expiry may Reich 1080 Level.,0.0258,Positive
Tata Chemicals,this  sustains  at  1020  level  easily  will  fly  to  1140,sinham,2024-09-19 08:08:00,This sustained 1020 levels will fly to 1140,0.34,Positive
Tata Chemicals,The  script  is  as  its  strong  support  level.  -  My  target  for  Tata  Chemicals  is  Rs  1080  for  the  short  term  with  a  stoploss  of  Rs  980,ajayobs,2024-09-18 17:29:00,The script is this world its strong support level.  - My Target for Tata Chemicals is Ras 1080 for the Short Term with a Stoploss of Ras 980,0.7184,Positive
Tata Chemicals,"some  brokerages  are  giving  lower  target  and  then  not  revising  for  months  so  that  investors  are  fooled  royally.
keep  trust  on  tata  chemicals  and  its  investment  in  Tata  sons.",Prashant1965,2024-09-17 21:34:00,"Some brokeges are giving lower target and then not revising for months so that investors are fooled royally.
Keep Trust on Tata Chemicals and Its Investment in Tata Sons.",0.2263,Positive
