Stock,Comment,Commented By,Sentiment_Score,Sentiment_Label,Timestamp
Aarti Industries,Aarti  will  trade  at  1000  by  next  December.  Highly  underrated  stock,Lucky1710,0.0,Neutral,2024-12-08 08:18:00
Aarti Industries,"450-455  is  strong  supply  zone  and  shorters  dont  want  to  co  er  their  position.  Only  some  big  buying  by  MF  will  help  to  cross  this  level.  Once  short  covering  initiate  then  easily  500  can  reach.  See  IGL  from  320  to  380  within  a  week.  Accumulate  at  each  point,  promoter  42  percent  with  huge  expansion  capacity  will  be  stsrt  to  utilize  from  this  quarter.  Chemical  sector  will  be  next  hero.",shatesamrat,0.9213,Positive,2024-12-08 08:11:00
Aarti Industries,There  is  little  to  loose  and  lots  to  gain  in  Aarti,HDFCadv,0.3353,Positive,2024-12-06 12:57:00
Aarti Industries,This  share  price  seems  totally  managed  by  promoter  family,MD_phoenix,0.296,Positive,2024-12-06 10:37:00
Aarti Industries,"What is Tare Tare First Target 457 above Nuj, my life will be 5 days",0000000,0.0,Neutral,2024-12-05 12:18:00
Aarti Industries,chemical  stock  will  blast  soon  budget  candidates  buy  for  520  shor  term,stockfact,0.0,Neutral,2024-12-05 12:07:00
Aarti Industries,Holt to the bouo boom boom back to the rijal poseson hold then,0000000,0.0,Neutral,2024-12-04 14:30:00
Aarti Industries,it  appears  that  price  is  being  maintained  in  a  tight  range,Mrch,0.0,Neutral,2024-12-04 14:04:00
Aarti Industries,anil  singhvi  gave  stock  of  2025  as  aarti  ind  target  800  to  1000  in  2025  hold  tight  buy  more,stockfact,0.0,Neutral,2024-12-04 13:39:00
Aarti Industries,"next  positive  sector  2025  year,  pharma.......",San602,0.5574,Positive,2024-12-04 13:34:00
Aarti Industries,it  will  do  well  in  chemical  rally  amid  trump  tarrif,investwith,0.2732,Positive,2024-12-04 12:47:00
Aarti Industries,gujarat  re  maharashtra  fadanis  di  thi  to  by  block  dill  pic  to  fii  nuj  bay  cemikal  gst  bill  ka  top  5  days,0000000,-0.2732,Negative,2024-12-04 12:03:00
Aarti Industries,"fy24  ke  Investor  deck  main  discretionary  bol  ke  40  percent    MMA  product  sell  kiya,    which  is  used  in  petroleum  refining  .  Profit  dikhaya  aur  share  700  plus  pe  dump  kiya  ...immediately  phir  august  ki  investor  deck  aur  call  main  discretionary  product  ko  MMA  disclose  kiya  aur  share  ko  tank  kara  diya  .....cheater  promoter  ...SEBI  SCORES  system  main  compliant  karni  padegi",MD_phoenix,0.5719,Positive,2024-12-04 00:38:00
Aarti Industries,SEBI  ke  Compliant  Redressal  system  SCORES  main  ek  complaint  daal  deta  hoon  about  share  manipulation  and  indirect  positions  of  promoter  plus  leakage  of  price  sensitive  information  ....  promoters  will  get  a  good  lesson,MD_phoenix,0.1779,Neutral,2024-12-04 00:18:00
Aarti Industries,Looks  like  promoters  are  operators  here   sold  more  than  1.5  percent  in  on  1  july  at  700  plus  now  wants  to  buy  at  lower  price  .  plus  playing  in  FNO  market  through  their  brokers,MD_phoenix,0.2732,Positive,2024-12-04 00:14:00
Aarti Industries,Aarti  industries  ka  bahut  jaldi  hostile  takeover  hoga  ab  old  promoters  ka  koi  intrust  nhi  raha  ab  stock  oversold  zone  main  isi  liye  laya  gaya  ha  ab  new  good  promoters  ke  safe  hand  main  company  grow  karegi.,Rob29,0.8316,Positive,2024-12-03 12:50:00
Aarti Industries,Short  term  buy  target  490.,codebrain,0.0,Neutral,2024-12-03 12:22:00
Aarti Industries,so  much  variation  in  earning  quarter  on  quarter  and  then  if  that  is  not  enough  ek  quarter  super  bullish  guidance  and  next  quarter  poor  guidance  .  apne  stock  main  promoter  khel  ke  paisa  bana  raha  hai  ....  its  all  very  obvious  .  sebi  is  blind  for  such  kind  of  manipulations  .,MD_phoenix,-0.2263,Negative,2024-12-03 12:03:00
Aarti Industries,Target 700 for 2025 Till March Suddin Spike Towards 480,stockfact,0.0,Neutral,2024-12-03 10:56:00
Aarti Industries,I  think  stock  will  go  further  down  in  next  2  to  3  sessions,InfiMoney,0.0,Neutral,2024-12-02 23:11:00
Aarti Industries,"promoters  are  artificially  keep  share  price  low  and  showing  lower  profit  to  buy  at  these  levels  through  their  brokers,    while  huge  capacity  getting  build  to  generate  huge  EBIDTA  and  profit  in  FY  26  .....",MD_phoenix,0.8074,Positive,2024-12-02 14:50:00
Aarti Industries,3rd PR 4th Qtr Ka Result is Se Bi Karab Hain Ye Oprator Ko Promoters Ne Bata Diya Hain Yan Yun Yun Yun Yun Yun Yun Yun Yun Yun Kaho Janbuj Kar Stock Ko Dump Or Pump Stock down Hona Start Ho Gaya Ye 300 Tak Le Kar Jiynge Isko Coz Promoters or Operators Ne Mil Kar Sab Retail Investors Ki Capital Saff Kar Di Hain.,Rob29,-0.3818,Negative,2024-12-01 22:09:00
Aarti Industries,Ye Ek Loot Mar Hain Last Qtr Main Result Good Tha But Ye 1180 Ka Hight Ki Tarf Jane Ki Jane Ki Jane Ki JAGAH Ye 789 Se Down Jana Start Ho Gaya Fir is Qtr Se Pahle Zee Pahle Zee Pahle Zee Par Recommended Karb De Karb De Karb De Karb De Karrab de Karrab de karb de karb de karb de karb de karb de karb de karb de karb de kar Par le aaye sab retail investors ko ist qtr dika kar share ko dump kar diya gaya.,Rob29,0.3716,Positive,2024-12-01 22:05:00
Aarti Industries,Game  chal  raha  ha  aarti  industries  ke  bahut  jiada  group  of  promoters  hain  ek  promoters  ne  is  qtr  main  stake  sell  ki  or  result  se  ek  day  pahle  aarti  industries  crash  ho  gaya  sebi  Kamosh  hain  promoters  or  operator  sab  mile  huye  hain  ab  ye  350  par  lekar  jiynge  promoters  or  operator  ne  pahle  zee  par  recommended  ki  news  chalwa  li  jab  retail  investors  ne  stock  buy  Kar  liya  to  operator  or  promoters  group  ne  big  se  big  short  karke  retail  investors  ki  capital  kaaa  Gaye.,Rob29,0.128,Neutral,2024-12-01 22:01:00
Aarti Industries,Anil Sigvi Zee Wala Jo Bi Share Suggesst Karta Ha Us Stock Ka Supari Mil Jata Ha Vodafone Ho Ja Aarti Kay Ye Network18 Walo Ka Game Hain Ab vo Aarti Ko Mar Kar 300 Se Bi Down Le Jiynge.,Rob29,0.7184,Positive,2024-11-30 11:42:00
Aarti Industries,1168 agar isne apna high brake nhi kiya to ye kachra ban jiyga company ko apni stake sale kare yan koi subsidiaies sel kare apna loan karna karna karna he hoga Nhi to Short Wale Isko 300 Par Next Week Tak Le Aaiynge.,Rob29,-0.5574,Negative,2024-11-29 19:31:00
Aarti Industries,One  can  expect  reasonable  upside  in  chemical  stocks  in  the  coming  rally,Market@9,0.0,Neutral,2024-11-29 10:47:00
Aarti Industries,buy  buy  buy  todays  target  is  480  sure  ....  today  is  expiry  day    tommorow    gap  up  opening  above  510..  so  last  chance  to  buy  this  stock  at  this  price  .........,grgo,0.5542,Positive,2024-11-28 10:00:00
Aarti Industries,today  target  464  rs  sureshot  buy  karlo  hold,stockfact,0.0,Neutral,2024-11-28 09:34:00
Aarti Industries,"target  shall  be  short  term  530,  mid  term  740,  long  term  1100  .  long  term  target  for  1-2  year  ,  mid  term  2-3  months,  shrt  term  within  15-30  days",Market@9,0.0,Neutral,2024-11-27 20:51:00
Aarti Industries,It  crossed  450  level  now  it  is  flying  toward  510    Buy  Buy  Buy,grgo,0.0,Neutral,2024-11-27 12:33:00
Aarti Industries,capex  plan  of  company  is  impressive  target  800  for  this  year,stockfact,0.5106,Positive,2024-11-27 10:18:00
Aarti Industries,Aarti  has  potential  to  reach  1000  in  2  years.,Lucky1710,0.0258,Neutral,2024-11-27 07:01:00
Aarti Industries,"buy  aarti  industries  around  Rs  380.
it  will  give  good  returns  if  u  hold  for  1  year",Ss_pyarsabadi,0.4404,Positive,2024-11-26 16:53:00
Aarti Industries,It  is  Good  stock  Last  chance  to  buy  at  this  price  Tommorrow  gap  up  opening  around  480  rs  ....  Buy  Buy  Buy,grgo,0.5994,Positive,2024-11-26 14:56:00
Aarti Industries,"Should  close  above  450rs  then  next  target  510rs  and  then  570rs..
Fundamentally  also  Aarti  Ind  looking  good  as  Anil  Singhvi  gave  buy  call",cmantri,0.4404,Positive,2024-11-26 13:55:00
Aarti Industries,800  rs  target  for  2025  one  year  hold  can  get  great  return,stockfact,0.6249,Positive,2024-11-26 10:32:00
Aarti Industries,"Become a noose

Aarti Industries, Gambus, Granlass India",kamal20,0.0,Neutral,2024-11-26 09:23:00
Aarti Industries,keep  it  for  another  one  year.  Def  give  handful  returns,Crusader76,0.0,Neutral,2024-11-26 08:38:00
Aarti Industries,i  am  expecting  short  covering    in  next  2  days.  Fresh  Longs  shall  be  made  only  after  that  .  We  may  see  480-500  in  this  expiry  and  650  before  the  annoucement  of  Q3  Results    and  800-1000  in  next  4-6  Months,Market@9,0.3182,Positive,2024-11-25 16:24:00
Aarti Industries,aarti    consolidating  between  430-442.    next  move  up  to  480-500,MD_phoenix,0.0,Neutral,2024-11-25 13:28:00
Aarti Industries,this  will  go  upto  800  in  2025  mark  my  word,stockfact,0.0,Neutral,2024-11-25 11:19:00
Aarti Industries,Short  Term  Target  -  Fubus  Comps  -  375  in  next  2  weeks.  More  shock  coming  from  US.  Wait  before  Kamala  Biden  Leaves  the  office.  Till  then  all  stock  under  vibration  mode.,the_timeless_sands,-0.4391,Negative,2024-11-22 14:59:00
Aarti Industries,short  term  target  480  sudden  jump  will  observe  huge  buying  will  observe  big  players  accumulate,stockfact,0.3182,Positive,2024-11-22 10:30:00
Aarti Industries,"Anil  Singhvi  and  Ambareesh  Balinga  said  below  stocks  will  double

Aarti  Industries
Vodafone
Paytm
Heritage  Foods
Yes  Bank

Keep  buying  now  as  fundamentally  strong  smallcaps..

Meanwhile  Reliance  Power  board  changes",cmantri,0.7184,Positive,2024-11-19 09:36:00
Aarti Industries,next  rally  shall  be  in  chemical  and  banking  stocks,Market@9,0.0,Neutral,2024-11-17 15:13:00
Aarti Industries,"target  shall  be  short  term  530,  mid  term  740,  long  term  1100  .  long  term  target  for  1-2  year  ,  mid  term  2-3  months,  shrt  term  within  15-30  days",Market@9,0.0,Neutral,2024-11-17 15:12:00
Aarti Industries,buying  range  300-400.  stock  is  good.  it  will  bounce  back  but  will  take  long  time,hunter90,0.2382,Positive,2024-11-16 11:46:00
Aarti Industries,so  in  this  situation  u  take  short   ahead,KSwing,0.0,Neutral,2024-11-14 20:14:00
Aarti Industries,aarti  is  forming  base  around  450  .    500  coming  by  December,MD_phoenix,0.0,Neutral,2024-11-14 20:14:00
Aarti Industries,Short seller spotted.,Aurangzebb,0.0,Neutral,2024-11-14 17:43:00
Aarti Industries,dont  sell  in  panic  500  plus  within  two  month  buy  fast,stockfact,0.4023,Positive,2024-11-14 13:01:00
Aarti Industries,"Stocks  retained  in  FandO  ban-  Aarti  Industries,  Aditya  Birla  Fashion  and  Retail,  Granules  India,  Hindustan  Copper",kamal20,-0.5423,Negative,2024-11-13 22:50:00
Aarti Industries,Wait  till  Rs.  300.  The  stock  is  good.,nifty105,0.4404,Positive,2024-11-13 22:23:00
Aarti Industries,You  do  not  welcome  any  criticism.,SNR2,-0.0191,Negative,2024-11-13 13:37:00
Aarti Industries,"aarti  ind  was  heavily  short  on  Monday  with   volume,there  is  short  delivery  during  settlement.  so  today  it  may  moves  mirror  impact  of  monday.",reb15,0.0,Neutral,2024-11-13 06:49:00
Aarti Industries,Today  a    market  market  also  said  that  now  its  time  for  the  chemical  goods  as  low  energy  costs  are  going  to  boost  the  profitability  in  coming  time,Market@9,0.5859,Positive,2024-11-12 17:31:00
Aarti Industries,wow  not  only  this  one  survived  the  lower  circuit  and  it  came  up  by  5  percent..  am  surprised  and  was  expecting  it  to  go  to  350  by  this  time  ..  now  i  feel  only  400  max  bottom..  ppl  should  start  accumulation,ganapathi4,0.7783,Positive,2024-11-12 14:02:00
Aarti Industries,some  big  announcement  by  company  soon,papa_airtel,0.0,Neutral,2024-11-12 13:56:00
Aarti Industries,my  target  for  this  month  expiry  is  still  520  -550,Market@9,0.0,Neutral,2024-11-12 12:04:00
Aarti Industries,company  has  hinted  that  october  month  figures  has  been  improved  a  lot,Market@9,0.4767,Positive,2024-11-12 12:01:00
Aarti Industries,"dipawali  pick  suggested  by  anil  singhvi  at  the  price  of  520  is  avaialable  at  448,  one  may  keep  accumulating  for  the  good  profit  and  exit  at  600  in  2  months  time  frame",Market@9,0.7003,Positive,2024-11-12 12:00:00
Aarti Industries,"outlook  on  mma  mma  with  34percent  sales  mix  in  fy24,  37  percent    in  h1fy26  saw  seasonal  quarter  specific  downturn  in  q2  but  has  already  seen  uptick  in  october  2024  and  expected  to  see  sequential  recovery  in  q3  and  q4  could  be  seasonally  strong.  arto  has  expanded  mma  capacity  to  200  ktpa  in  q2,  which  makes  it  as  the  largest  manufacturer  of  mma  in  the  world.  as  per  export  data,  mma  sales  in  h1  was  rs  9.05bn  and  atro  is  currently  operated  at  45  to  50  percent    capacity  utilisation  of  expanded  capacity.  arto  believe  to  expand  the  mma  business  significantly  by  in  next  couple  of  years  by  adding  more  refiners  as  customers  currently  supplying  to  couple  of  gcc  based  refiners.",Mrch,0.8126,Positive,2024-11-12 11:07:00
Aarti Industries,"sell  the  bad  news  has  already  happened,  now  it  will  be  buy  on  hope  till  the  next  results.  external  factors  of  fii  selling  and  recession  is  always  there,  but  thats  not  exclusive  to  aarti.  if  status  quo  is  maintained  in  external  factors,  aarti  is  on  its  way  to  recovery  since  there  is  nothing  hugely  wrong  with  the  company.  the  results  were  down  part  of  the  cyclic  issues",invSmart,0.2266,Positive,2024-11-12 10:29:00
Aarti Industries,"here  is  the  real  facts  of  aarti  industries  
poor  long  term  growth  as  operating  profit  has  grown  by  an  annual  rate  -2.01  percent  of  over  the  last  5  years.negative
promoters  have  decreased  their  stake  in  the  company  by  -0.63  percent  over  the  previous  quarter  and  currently  hold  42.61  percent  of  the  company.promoters  decreasing  their  stake  may  signify  reduced  confidence  in  the  future  of  the  business.
hence  avoid  this  stock  at  any   market  is  already  under  selling  pressure  and  this  stock  can  easily  go  down  by  rs.300  levels  in  three  months.",kajay47,0.5719,Positive,2024-11-12 10:18:00
Aarti Industries,"Stocks  added  to  FandO  ban-  Aarti  Industries,  Hindustan  Copper",kamal20,-0.5574,Negative,2024-11-11 22:31:00
Aarti Industries,"After  reaching  52  week  low  it  is  back  today  and  recovered  well.  
The  results  have  pulled  down  to  new  low.
It  will  bounce  back  shortly  and  back  to  Rs  500  level.  
There  was  heavy  selling  above  Rs  500  before  the  results.  
Now  it  will  be  down  to  Rs  400  level  and  those  who  sold  above  Rs  500  will  buy  back.
This  share  is  always  have  ups  and  downs.  Wait  for  your  price.
Tomorrow  itself  it  may  raise  5  to  8  percentage  after  opening  at  around  410.",mano1956iba,0.2263,Positive,2024-11-11 18:22:00
Aarti Industries,for  aarti  600  is  a  day  dream  for  minimum  1-2  yr...,kk05,0.25,Positive,2024-11-11 17:55:00
Aarti Industries,"Shares  tanked  over  7.4  percent  bogged  down  by  the  companys  dismal  earnings  performance  for  the  July-September  quarter  which  marked  a  steep  fall  in  its  net  profit  along  with  sharp  margin  contraction.  The  fall  was  also  triggered  by  a  sharp  spike  in  trading  volumes  in  the  counter  as  two  crore  shares  changed  hands  on  the  exchanges  in  just  the  first  hour  of  trade,  sharply  higher  than  the  one-month  daily  traded  average  of  17  lakh  shares.",kamal20,0.5423,Positive,2024-11-11 17:15:00
Aarti Industries,"ai  in  fno  ban  for  whole  month,  exit  fno  positions",angelhunter,-0.5574,Negative,2024-11-11 15:08:00
Aarti Industries,Aarti Industries in Deep Fan Ban,angelhunter,-0.3182,Negative,2024-11-11 15:06:00
Aarti Industries,not  much  downside  left   base  formation  around  450  and  then  it  will  go  to  500-520    levels  in  december.,MD_phoenix,0.1877,Neutral,2024-11-11 14:58:00
Aarti Industries,"it  is  going  down,  what  will  be  today  close",KIA77,0.0,Neutral,2024-11-11 14:16:00
Aarti Industries,"buy  buy  at  current  level  as  aarti  industries  has  been  punished  too  badly  from  600  levels  to  435  now.  all  bad  news  are  provisioned  at  current  level  and  from  here  very  limited  downstream  left.  it  is  time  for  small  investors  to  start  doing  bottom  fishing  in  aarti  industries,  remember  if  you  can  see  8  percentage  down,  then  be  ready  to  see  it  bounced  back  with  10  percentage  up  too.",Rhanda,-0.8516,Negative,2024-11-11 13:50:00
Aarti Industries,Chairman of Dill Deep Up Zee Anil Kumar Tank for Good 510 Bay will be left,0000000,0.4404,Positive,2024-11-11 13:46:00
Aarti Industries,"442, Ok sir ha ha kar kar talk then sir zee news just bay ok",0000000,0.802,Positive,2024-11-11 13:26:00
Aarti Industries,as  earlier  told  inspite  of  all  odds  unlikely  other  chemical  companies  it  is  still  in   sector  tecovers  then  it  will  touch  new  highs  beyond  anyone,big_boss_1,0.0,Neutral,2024-11-11 12:43:00
Aarti Industries,"as  earlier  told  it  had  to  come  down  to  fill  gap  from  440  to   to  intensity  it  reached427  and  then  upward  it  should  consolidate  from  450  to  470.
a  smart  buying  by  big  zides",big_boss_1,0.4019,Positive,2024-11-11 12:41:00
Aarti Industries,current  price    of  aarti  industri  is  almost  5  year  lower  at  coroona  period  .  so  it  is  last  time  to  buy  i  think  tommorrow  it  open  at  500  rs  up  price  so  buy  buy  buy  ....  dont  sell  acumilate  more,grgo,-0.2315,Negative,2024-11-11 12:33:00
Aarti Industries,chart  of  aarti  industry  -  my  target  for  aarti  ind  is  rs  900  for  the  short  term  with  a  stoploss  of  rs  425,Rajivv,0.0,Neutral,2024-11-11 12:04:00
Aarti Industries,"mr.  logic2674,  when  the  company  is  so  bad  as  per  you,  so  sell  your  holding  and  stay  away",Market@9,-0.6696,Negative,2024-11-11 12:02:00
Aarti Industries,buy  buy  buy  ....  again  it  is  last  time  to  buy  at  this  lower  level  .  today  it  closed  above  455  remaimber,grgo,-0.3612,Negative,2024-11-11 11:52:00
Aarti Industries,short  covering  might  come  and  take  this  counter  to  450  -  455  levels  and  from  there  again  will  be  beaten  down..,bapu007,-0.4215,Negative,2024-11-11 11:42:00
Aarti Industries,stock  seems  to  have  formed  a  double  bottom  at  430  levels.  not  much  gain  shorting.  stock  has  reached  deep  value  zone.  all  bad  news  factored  in.  consolidation  and  price  rise  should  commence,HDFCadv,-0.5386,Negative,2024-11-11 11:37:00
Aarti Industries,"shorts  stopped  reversal  started  by  short  covering,  looking  shorts  on  very  low  price    so  recovery  possible",subashsingh,-0.5095,Negative,2024-11-11 11:18:00
Aarti Industries,next  rally  wil  be  in  chemcal  sector  for  the  revival  in  this  sector,Market@9,0.0,Neutral,2024-11-11 11:11:00
Aarti Industries,if  aarti  will  cross  450  it  will  hit  500  plus  with  very  short  period,subashsingh,0.0,Neutral,2024-11-11 11:09:00
Aarti Industries,company  has  come  to  mouth  watering  levels  for  long  term  investors.,Mrch,0.0,Neutral,2024-11-11 11:02:00
Aarti Industries,buy  buy  buy  52  week  low  price  .  it  can  hit  upper  circuit  any  time  today,grgo,-0.2732,Negative,2024-11-11 11:01:00
Aarti Industries,company  itself  told  in  august  that  q3  results  will  be  poor  and    price  got  corrected  at  that  time  in  august  itself,Market@9,-0.4767,Negative,2024-11-11 10:56:00
Aarti Industries,"this  is  called  value  buying  when  good  companies  go  through  a  temporary  lean  patch  due  to  market  conditions....  neither  those  conditions  last  long  nor  those  discounted  prices  .  aarti  has  huge  experience  ,  rnd  and  capacity  ...  grdaul  revival  of  chinese  demand  will  see  margins  improving",MD_phoenix,0.8295,Positive,2024-11-11 10:53:00
Aarti Industries,these  all  are  stratigies  to  snatch  the  shares  at  a  junk    price  from  retailers,Market@9,0.296,Positive,2024-11-11 10:51:00
Aarti Industries,"huge  short  covering  on  the  way,  mkt  corrected    reversal  started,  aarti  industries  alredy  corrected  from  750  to  425  no  further  down  side    aarti  any  time  upper  circuit  possible  today  or  tomorrow",subashsingh,0.0258,Neutral,2024-11-11 10:50:00
Aarti Industries,one  can  nibble  from  here  and  keep  patience  for  next  1  to2  quarters  .  expect  50  percent  return  in  next  1  year,MD_phoenix,0.0,Neutral,2024-11-11 10:49:00
Aarti Industries,"whole  chemical  industry  is  facing  temporary  issues  ,  this  is  not  the  problem  of  only  this  company",Market@9,0.3089,Positive,2024-11-11 10:48:00
Aarti Industries,tomorrow  today  or  tomorrow  it  will  go  on  upper  circuit  surely,subashsingh,0.4404,Positive,2024-11-11 10:45:00
Aarti Industries,"I saw, became crazy and filled all the goods, Biggies on today's lower circuit.  Now look forward",Market@9,-0.5574,Negative,2024-11-11 10:40:00
Aarti Industries,"third  grade   playing  around  with   sterling  tools,  unicommerce  esolution,  bel  and  latent  view  for  solid  returns",Ofcourse,0.34,Positive,2024-11-11 10:38:00
Aarti Industries,427  pe  big  players  loaded  up   the  up  move  will  start,MD_phoenix,0.0,Neutral,2024-11-11 10:35:00
Aarti Industries,kya kisi ko aarti drug ltd yaad h kyonki 4000 jane se paale 400-450 ka rate laye thhe down kar kar ke or phir 4000 ka rate la gaye or 1share pe 4 share pe 4 share bonus diya bonus diya rakte karkee rakhe rakhe Kyonki mujhe lagata h isame naya game hoga,Kavi2011,0.886,Positive,2024-11-11 10:31:00
Aarti Industries,i  think  today  low  is  bottom  for  aarti  in  near  term..,kk05,-0.2732,Negative,2024-11-11 10:29:00
Aarti Industries,you  need  courage  when  others  are  fearful  ....  427  pe  jisko  lena  tha  usne  maal  utha  liya,MD_phoenix,0.0,Neutral,2024-11-11 10:29:00
Aarti Industries,This price is not available again .. Big players loading sub,MD_phoenix,0.0,Neutral,2024-11-11 10:20:00
Aarti Industries,Market 9 that said that Hope You Did not Buy Aayan's Hahhhhhhhhhhhhhhhhhhhhhhhhhh,bapu007,0.4404,Positive,2024-11-11 10:16:00
Aarti Industries,result  was  not  so  bad,coolvab,0.5549,Positive,2024-11-11 10:14:00
Aarti Industries,this  was  published  on  August  month,bijoytm2017,0.0,Neutral,2024-11-11 09:59:00
Aarti Industries,this  stock  at  2020  price  so  there  is  huge  possible  to  go  up  fast,stockfact,0.3744,Positive,2024-11-11 09:56:00
Aarti Industries,550  in  three  month  buy  fast  all  shorters  vanished  new  announcement  soon,stockfact,0.0,Neutral,2024-11-11 09:54:00
Aarti Industries,currently  selling  pressure  is  more  than  8  times  to  buying  ratio,bapu007,-0.296,Negative,2024-11-11 09:53:00
Aarti Industries,same  here  also  i  am  not  able  to  see  any  targets  given  by  any  brokerage  firms..,bapu007,0.0,Neutral,2024-11-11 09:52:00
Aarti Industries,ambanis  evaluating  potential  buy  out  in  aarti  industries,angelhunter,0.0,Neutral,2024-11-11 09:51:00
Aarti Industries,Usually  stocks  make  a  bottom  on  bad  news.  Signs  of  DB  seen,Mrch,-0.5423,Negative,2024-11-11 09:43:00
Aarti Industries,all  the  selling  will  be  absorbed  today  big  players  accumulating  this  marquee  company,MD_phoenix,0.0,Neutral,2024-11-11 09:38:00
Aarti Industries,"Buy  Aarti  Industries,    target  of  Rs  675,    Emkay  Global  Financial",Market@9,0.0,Neutral,2024-11-11 09:38:00
Aarti Industries,"see  the  exposure  of  short  sellers  in  Future  segment,  only  shorters  have  dragged  it  to  these  levels  ,  their  shortcovering  will  take  it  500  level  in  a  single  day",Market@9,-0.0516,Negative,2024-11-11 09:34:00
Aarti Industries,"No  one  will  be  able  to  buy,  as  there  will  be  short  covering  in  Future  segment",Market@9,-0.296,Negative,2024-11-11 09:29:00
Aarti Industries,marketat9  kaha  gya  according  to  your  analysis  monday  ko  to  ye  uc  marne  wala  tha  all  news  already  factored  in  kehne  wala  hahaha  already  told  it  will  hit  lc  on  monday..,bapu007,0.5574,Positive,2024-11-11 09:29:00
Aarti Industries,opportunity  to  sell  bounce  near  450,kk05,0.4215,Positive,2024-11-11 09:20:00
Aarti Industries,lower  circuit  ki  taiyari,kk05,-0.296,Negative,2024-11-11 09:16:00
Aarti Industries,"It  will  go  down  to  400,  pathetic  script",SMGtrader,-0.5719,Negative,2024-11-11 09:12:00
Aarti Industries,"when  chemical  sector  was  breaking    down  even  then  it
didnt  go  down  from  430   levels  to  buy.
moreover  if  some  big  players  sold  then  some  big  players  bought  .management  commentry  strong.",big_boss_1,0.5106,Positive,2024-11-11 08:54:00
Aarti Industries,"watch  436  level,  if  it  break  then  definitely  it  will  break  400  also...  crucial  support  435-440...",kk05,0.6597,Positive,2024-11-11 07:58:00
Aarti Industries,"jab  kisi  b  company  me  result  se  pahle  hi  share  8  persent  down  ho,  means  big  money  know  inside  news....  this  will  open  arround  440  today...",kk05,0.296,Positive,2024-11-11 07:33:00
Aarti Industries,"One  Must  understand  all  the  negtive  news,  results  have  alreday  been  priced  in  even  three  three  times  .  So  shorters  trapped  as  they  thought  deep  losses",Market@9,-0.749,Negative,2024-11-10 21:30:00
Aarti Industries,I  think  that  market  was  expecting  deep  losses  and  deep  fall  in  revenue  too.  Now  the  shorters  have  been  greatly  trapped.  I  am  expecting  upper  circuit  type  rise  tomorrow,Market@9,-0.7501,Negative,2024-11-10 21:07:00
Aarti Industries,Its  going  to  be  close  at  10  percent  Upper  price  tommrrow,Market@9,0.0,Neutral,2024-11-10 21:03:00
Aarti Industries,accumulation  start  from  300  to  200,bmchavan,0.0,Neutral,2024-11-10 18:53:00
Aarti Industries,"Aarti  Industries  Q2  Consolidated  YoY

Profit  plunges  42.9prcnt  to  Rs  52  crore  Vs  Rs  91  crore

Revenue  jumps  12prcnt  to  Rs  1,628  crore  Vs  Rs  1,454  crore

EBITDA  declines  15.5prcnt  to  Rs  197  crore  Vs  Rs  233  crore

Margin  drops  390  bps  to  12.1prcnt  Vs  16prcnt",kamal20,0.4404,Positive,2024-11-10 17:47:00
Aarti Industries,401  is  the  new  target  by  the  end  of  this  year  2024.  Afterward  more  fall  will  be  seen  in  this  scrap.  So  friends  be  cautious  and  prevent  your  hard  earned  money.,rakesh_28,0.3462,Positive,2024-11-10 17:39:00
Aarti Industries,Obvious  that  folks  who  exited  will  expect  to  go  down  on  result  and  who  stucked  at  high  will  expect  recovery.  But  truth  is  stock  is  really  at  good  price  now  specially  even  before  result  it  already  went  down  least  likely  go  much  down  on  Monday.  This  was  on  my  radar  and  planning  to  enter  at  low  price  on  next  week.  Result  seems  good  from  overall  company  performance  so  planning  to  long  term  incase  get  shares  atvgood  price  next  week.,RealisticAllTime1,0.9124,Positive,2024-11-10 13:49:00
Aarti Industries,where  we  can  find  management  commentary  and  investor  call  to  listen.,Amit259,0.0,Neutral,2024-11-10 12:49:00
Aarti Industries,I  think  that  market  was  expecting  deep  losses  and  deep  fall  in  revenue  too.  Now  the  shorters  have  been  greatly  trapped.  I  am  expecting  upper  circuit  type  rise  tomorrow,Market@9,-0.7501,Negative,2024-11-10 11:47:00
Aarti Industries,Admin  please  block  this  The  Fixed  Income  User  spamming  every  forum,AD1011,-0.5719,Negative,2024-11-10 03:48:00
Aarti Industries,Best  company  and  now  industry  will  be  revived  -  My  target  for  Aarti  Ind  is  Rs  1100  for  the  long  term  with  a  stoploss  of  Rs  450,Market@9,0.6369,Positive,2024-11-09 22:48:00
Aarti Industries,pls  clarify  what  you  do  want  to  say,bapu007,0.1531,Neutral,2024-11-09 21:53:00
Aarti Industries,1000  plus  definite.  Superb  performance  and  great  future  as  per  management  commentary,muthukrishnanswamin1950,0.8834,Positive,2024-11-09 20:47:00
Aarti Industries,All  the  shoters  are  going  to  be  trapped.  Just  listen  the  management  commentary,Market@9,-0.5267,Negative,2024-11-09 20:23:00
Aarti Industries,will  make  a  new  low  next  year  as  its  closing  towards  the  low  of  this  year.  Maybe  we  will  see  a  weak  bottom  next  year  unless  it  recovers  the  ground  substantially  upwards  by  the  end  of  this  year,kerfi,-0.7269,Negative,2024-11-09 19:55:00
