Stock,Comment,Commented By,Timestamp,Translated_Text,Sentiment_Score,Sentiment_Label
Deepak Nitrite,So  No  down  side?  on  tomo  result  is  not  gud  rite>,thrillraj,2024-11-07 19:53:00,So no down side?  This tomo result is not good rite>,-0.3597,Negative
Deepak Nitrite,tomorrow  may  be  uc  in  dipak  nitrite,crezzy,2024-11-07 19:50:00,Tumaro May Buk in Dipak Nitraut,0.0,Neutral
Deepak Nitrite,Bumper  results  posted  by  DN.  It  will  cross  2500  in  the  coming  quarter.,PunitPushpkar,2024-11-07 19:27:00,Bumper Results Posted B Don.  IT Will Cross 2500 in The Coming Quarter.,0.0,Neutral
Deepak Nitrite,Awesome  results  cheers  to  shareholders,malik621,2024-11-07 19:23:00,Avesme Results Cheers to Sharholders,0.802,Positive
Deepak Nitrite,"PAT  up  17.5%  YoY  with  margin  expansion,  awesome  no.  posted  by  DN",RakaTheArchitect,2024-11-07 19:18:00,"Pat sub 17.5% yooy with margin expansion, Avesme no.  Posted be Don",0.4404,Positive
Deepak Nitrite,Posted  net  profit  more  than  200  crores.  may  be  tomorrow  UC  chances.,darisa,2024-11-07 19:16:00,Posted Net Profit More Tahan 200 Crots.  May Bay Tumaro that Chancese.,0.5719,Positive
Deepak Nitrite,"not  sure  man,  they  r  poor  management..  yet  not  release",thrillraj,2024-11-07 19:10:00,"Not Surre Mana, They Poor Management .. Yet Not release",-0.6202,Negative
Deepak Nitrite,"great  results,  EBIDTA  Margins  at  17%  looks  extremely  awsum....  will  eventually  fly  to  2300  from  here....  management  commentary  important...  future  timelines  of  commissioning  of  new  projects  needs  to  be  looked  at....",rizulagg5,2024-11-07 19:10:00,"Great results, ebidta margins at 17% looks extramely Awsum ....",0.6249,Positive
Deepak Nitrite,Is  the  result  out?  I  see  net  profit  after  taxes  to  be  of  Rs.174.47  Cr  on  Livemint.  Is  it  correct?,Har30,2024-11-07 18:54:00,This was the result out?  Sri C Net Profit after taxes to bay of juice. 174.47.  This is the correct correct?,0.504,Positive
Deepak Nitrite,it  is  not   misguide  here...................,kyshah3,2024-11-07 14:48:00,It this note is missgide hare …………………,0.0,Neutral
Deepak Nitrite,if  margine  goes   will  be  hammered  5-8  %...............,kyshah3,2024-11-07 14:48:00,F Margine Goj Will Bay Hamrad 5-8 %...............,0.0,Neutral
Deepak Nitrite,so  what  is  the  impact?  going  up?,thrillraj,2024-11-07 14:17:00,So what was this impact?  Going sub?,0.0,Neutral
Deepak Nitrite,"DNL  July,August,Saptember  This  months  DNL  manufacturing  products  price  go  to  upto  45%  Avrage",vijay1967,2024-11-07 11:16:00,"Dunl July, August, Septep",0.0,Neutral
Deepak Nitrite,DNL  went  up  yesterday  as  aarti  industries  showed  an  improvement  on  quarterly  basis  so  markets  must  have  anticipated  DNL  results  to  be  the  same  .  We  shall  know  this  by  today  evening  .,RajatSEN,2024-11-07 10:17:00,DNL Went Up Yesterday as Aarti Industries Showed an improvement on Quarterly Basis so Markets must have anticipated dnl results to be the same.  We shall know this by today.,0.4588,Positive
Deepak Nitrite,By  chance  if  profits  fall  under  150  crores  then  again  bad  days  would  continue  .,RajatSEN,2024-11-07 10:15:00,B Chance and Profits Fall Under 150 Crourse Thy Again Bad Deed Waled Continue.,0.1027,Positive
Deepak Nitrite,"do  not  speculate  in  investing  stock  like    DN  ,  IT  IS  GOING  TO  BE  3000  in  coming  time  hold  and  add  ,  and  be  rich  with  mind  not  buy  just  luck",CBI stocks,2024-11-07 10:10:00,"Do not speculate in investment stock like dn, it is going to be 3000 in coming time hold and add, and be rich with mind not buy just luck",0.5603,Positive
Deepak Nitrite,"thrillraj  ,  results  after  market  hours  .  175  i  said  as  I  am  expecting  that  much  .",RK0079,2024-11-07 03:31:00,"Thrilraj, Results of Market Horse.  175 Side Economic AM Extecting",0.0,Neutral
Deepak Nitrite,can  you  plz  tell  me  the  time  of  result..  PAT  175  cr  means  it  postive  or  neg,thrillraj,2024-11-06 23:21:00,Can You Plz Time of Results in Tell,0.0772,Positive
Deepak Nitrite,May  announce  bonus  shares....,Ash99999,2024-11-06 16:33:00,My Announs Bonus Shares ....,0.5423,Positive
Deepak Nitrite,DN  qtrly  result  on  13.11.2024.,DNC20,2024-11-06 15:43:00,Day Catalary Results 13.11.2024.,0.0,Neutral
Deepak Nitrite,Somebody  has  the  inside  news  about  the  results.  Stock  going  up  like  crazy  before  results,DRKR,2024-11-06 12:17:00,Sambadi Has The Inside News About the results.  Stock Going Foop Written Crazy Bifour Results,0.0258,Positive
Deepak Nitrite,pat  175  crores  or  more  ？,RK0079,2024-11-06 10:04:00,Pat 175 Crcess and More？,0.0,Neutral
Deepak Nitrite,"Deepak  Nitrite  is  on  the  verge  of  collapse,  its  going  to  fall  very  sharply  in  coming  days..  View  more",sanki1978,2024-11-04 17:19:00,"Deepak Nitrarat is this Verge of Kalpse, Its Going To Fall Vary Sharpali in Coming Days .. View More",-0.4939,Negative
Deepak Nitrite,"Deepak  Nitrite  is  on  the  verge  of  collapse,  its  going  to  fall  very  sharply  in  coming  days..",sanki1978,2024-11-01 17:39:00,"Deepak Nitrarat is this Verge of Kalpse, Its Going To Fall Vary Sharpali in Cumming Days ..",-0.4939,Negative
Deepak Nitrite,Will  DN  go  up  tomorrow  rs.  kindly  confirm  on  the  same.,Kasarkar,2024-11-01 16:42:00,Will dand gooop tumaro rasa.  Kindli was confirmed.,0.4939,Positive
Deepak Nitrite,Sell  Sell  Target  1750  intact  ????,Smit016Gandhi,2024-11-01 14:28:00,Selll Cell Target 1750 Intects ????,0.4137,Positive
Deepak Nitrite,if  you  are  an  investor  with  longer  aspiration  for  safe  multibagger  stock  then  dn  is  one  of  the  best    pl  dont  listen  to  cheap  brokers  and  operators  buy  look  your  own  sel  dn  management    profits    products  monopolies  and  growth  and  you  will  get  good  idea  to  invest    those  who  are  dn  grading  ask  them  why  are  the  on  this  board  at  all  and  wasting  their  time,CBI stocks,2024-10-31 11:00:00,If you are an investor with longer aspiration for safe multibagger stock then dn is one of the best pl dont listen to cheap brokers and operators buy look your OWN SEL DN MANAGENGEMENTS MONEGENTS MONAGEPOLIES MONAGEPOLIES and Growth and you will get good idea to investment,0.9153,Positive
Deepak Nitrite,be  an  investor  in  dn  .  not  a  trader  .  hold  for  long  term    its  a  multibagger  stock  of  india    best  luck,CBI stocks,2024-10-31 10:55:00,Bean Investor in Day.  Not a trader.  Hold for Long Terry Its Multibagger Stock of India Best Luck,0.802,Positive
Deepak Nitrite,july  to  saptamber  qr  deepak  nitrites  manufacturing  products  cost  40%  high,vijay1967,2024-10-27 11:46:00,July to Saptamber Kar Deepak Nitrets Manufacturing Products Cost 40% High,0.0,Neutral
Deepak Nitrite,ashima  limted    is  our  next  multibagger  stock.  by  next  year  ashima  will  completely  tranform  itself  into  a  real  estate  and  investment  capital  company.  buy  and  hold  ashima  for  2  years.,rotator,2024-10-25 13:36:00,Ashima limited is our next multibagger stock.  By Next Year Ashima will complete transform itest into a real estate and investment capital company.  Buy and Hold Ashima for 2 years.,0.0,Neutral
Deepak Nitrite,BUYING    TARGET      2900      Hold  Tight,ssss20172017,2024-10-23 19:13:00,Bing Target 2900 hold tight,0.0,Neutral
Deepak Nitrite,u  turn  for  shorters  no  idea  what  changed,ThefabulousPenguin,2024-10-23 11:26:00,Turns for Shorters No Idea What Change,-0.296,Negative
Deepak Nitrite,What’s  wrong  with  this  stock  can  I  expect  3000,daravavav,2024-10-22 21:40:00,What'S Rong with This Stock Cany Exact 3000,-0.4767,Negative
Deepak Nitrite,before  Diwali  it  makes  Dhamaka,radadiyasarkar,2024-10-21 15:39:00,Bifour Diwali IT Maqs Bang,0.0,Neutral
Deepak Nitrite,buy  with  target  of  3020  soon,Ayu19,2024-10-21 15:12:00,Buy with Target of 3020 Soon,0.0,Neutral
Deepak Nitrite,profit  booking  led  the  fall  in  the  stock  today.  For  information  only  not  buy  or  sell  call,Spirit_Man,2024-10-19 00:40:00,Profit booking Led the Fall in The Stock Today.  For information only not buy and cell call,0.4404,Positive
Deepak Nitrite,near  term  possible  targets  t1  2140  t2  2160  t3  2200,om8632,2024-10-18 22:20:00,Near Term Possible Targets T 1 2140 T 2 2160 T 3 2200,0.0,Neutral
Deepak Nitrite,"accumulate  deepak  nitrite  2100,  upside  possible  2250,  2400,????",shriji_trader,2024-10-18 11:52:00,"Aksumulte Deepak Nitrarat 2100, Subside Possible 2250, 2400, ????",0.0,Neutral
Deepak Nitrite,Results  to  be  declared  on  7th  November,VF1981,2024-10-18 08:49:00,"Results to Bay Declared, 7th November",0.0,Neutral
Deepak Nitrite,prabhudas  liladhar  downgrade  Deepak  nitrate  target  of  Rs  2534.  Thats  why  today  DN  fell  rapidly.,Ash99999,2024-10-17 23:40:00,Prabhudas Liladhar Daungrade Deepak Nitrate Target of Ras 2534.,0.0,Neutral
Deepak Nitrite,Seems  like  today  closing  will  be  above  2140-50.,harish1049,2024-10-17 13:21:00,Write the seams Today Closing Will Bay Abowe 2140-50.,0.3612,Positive
Deepak Nitrite,see  news  channels  now  lol  its  hilarious,ChachaChaudhary,2024-10-17 13:11:00,Sea News Channels Now Lol Its Hillius,0.6705,Positive
Deepak Nitrite,deepak  nitrite  aaj  2170  cross  karega,Chopra_Amit,2024-10-17 12:48:00,Deepak Nitrarat will cross 2170 today,0.0,Neutral
Deepak Nitrite,profit  booking  after  rally  and  also  weekly  expiry,Spirit_Man,2024-10-17 12:03:00,Profit Booking after rally and allo weekly expiry,0.4404,Positive
Deepak Nitrite,no  point  selling  when  one  has  spent  more  than  2  years  of  holding,RK0079,2024-10-17 09:14:00,Point sale,-0.296,Negative
Deepak Nitrite,buy  for  the  target  of  3200  if  you  have  at  low  level  just  hold  it  dont  sell,Ayu19,2024-10-16 10:25:00,Buy for the Turgate of 3200 If you have low level just holding,-0.2732,Negative
Deepak Nitrite,good  recovery  from  todays  low.  But  watchful,Spirit_Man,2024-10-15 18:12:00,Good recovery from break flame.  Stretching,0.1027,Positive
Deepak Nitrite,"buy  deepak  nitrate  2900  ce  above  79  for  88  96

buy  bajaj  auto  11600  pe  at  253  for  276  287  299",SKY_CAP,2024-10-15 12:21:00,"Buy Deepak Nitrate 2900's Abowe 79 for 88 96

Buy Bajaj Auto 11600 Pay 253 for 276 287 299",0.0,Neutral
Deepak Nitrite,yes  today  target  3080  3100  for   jumping  anything  will  happen  by  today  or  later  tomorrow,iamcoimbatore,2024-10-15 11:12:00,Yes Today Target 3080 3100 for Jumping Anating will Hapan B Today and Lotter Tumar,0.4019,Positive
Deepak Nitrite,"ignore  all  comments  ????  buy  deepak  nitrite  with  the  target  of  3020    in  2  to  3  days  

      breakout  is  near",Ayu19,2024-10-15 11:01:00,"Ignore all comments ????  Buy lamp nitrut with the target of 3020 in 2 then 3 days  

      Breakout this Near",-0.5362,Negative
Deepak Nitrite,trading  low  -  My  target  for  Deepak  Nitrite  is  Rs  2600  for  the  intraday  with  a  stoploss  of  Rs  2850,Latha.Broker,2024-10-14 10:40:00,Trading Flame - My Target for Deepak Nitrarat is 2600 for the Intrade with a Stoploss of Ras 2850,-0.2732,Negative
Deepak Nitrite,issi  saptah  2250  cross  karega  ye  stock,danver007,2024-10-14 09:59:00,This stock will cross this stock this week,0.0,Neutral
Deepak Nitrite,koi  batayega  ki  ye  2250  jayega  ki  nahi,pasu12,2024-10-13 10:27:00,Someone will tell that it will not go 2250,0.0,Neutral
Deepak Nitrite,may  close  at  low  point  of  day  -  my  target  for  deepak  nitrite  is  rs  2020  for  the  intraday  with  a  stoploss  of  rs  2120,Latha.Broker,2024-10-11 12:10:00,May Close Lowy Point of Day - My Target for Deepak Nitrarat is juice 2020 for the intrade with a Stoploss of Ras 2120,-0.2732,Negative
Deepak Nitrite,buy  and  hold  jg  chemical  as  it  will  definitely  go  above  5000  till  2027.,Sunny310,2024-10-11 10:10:00,Buy and Hold Jag Chemical S IT Will Daphiniteli Go Abowe 5000 Till 2027.,0.4019,Positive
Deepak Nitrite,"Times  change  for  every  business  or  sector  ,  negatives  of  today  may  becomes  positives  of  tomorrow  .",RajatSEN,2024-10-11 05:50:00,"Times Change for Evilly Business and Sector, Negatives of Today My Beckus Possivase of Tumaro.",0.5267,Positive
Deepak Nitrite,Most  brokerages  also  having  negative  news  for  chemicals  as  demand  has  reduced,RajatSEN,2024-10-11 05:48:00,Most Brokerages Also Hai Wing Negative News for Chemicals as Demand Has Reduked,-0.6369,Negative
Deepak Nitrite,Hard  times  for  DNL  and  other  chemical  companies  .  Q2  result  dates  still  not  announced  .  Expecting  it  by  second  week  of  November  .,RajatSEN,2024-10-11 05:47:00,Hard Times for Dunl and other Chemical Companies.  2 Result Dates Still Not Announseed.  Expecting Test B Second Week of November.,-0.1027,Negative
Deepak Nitrite,"Deepak  Nitrite  showed  very  poor  performance  today,  any  crap  stock  in  Nifty  50  has  moved  up  today  except  Deepak  Nitrite.",sanki1978,2024-10-10 16:42:00,"Deepak Nitrarat Showda Vary Poor Performance Today, Annie Crupt Stock in Nifty 50 Haas Moveds Subde Accept Deepak Nitrarat.",-0.5095,Negative
Deepak Nitrite,Deepak  Nitrite  qr  to  qr  yearly  net  sales  is  35%  UP  &  Net  profit  20%  Up  qr  to  qr  yearly,vijay1967,2024-10-10 13:41:00,Early net sales by doing lamp nitrot,0.4404,Positive
Deepak Nitrite,how  many  years  should  I  wait  for  profits,shermarke,2024-10-10 13:25:00,How Maine Year Shudi Weight for Profits,0.4404,Positive
Deepak Nitrite,deepak  nitirite  is  giving  huge  returns  to  all  its  investors  it  was  once  300  rupee  stock  before  pandemic  now  its  trading  2077  rupees  a  huge  appreciation  of  wealth  in  few  years   it  goes  back  to  1000-1500  it  still  be  5bagger,ChachaChaudhary,2024-10-09 11:35:00,Deepak Nitirite is giving huge returns to all its investors it was on 300 rupee stock before pandemic nows trading 2077 rupees a huge appreciation of weight Still Be 5bagger,0.91,Positive
Deepak Nitrite,"no  side  effect  of  isrial  and  palistine  war  ,  no  export/emport  by  deepak  nitrite",vijay1967,2024-10-09 09:30:00,"No side effect of esryal and petrinte war, export/imported be lamp",-0.8074,Negative
Deepak Nitrite,Deepak  Nitrite  rises  on  new  venture  Deepak  Nitrite  rises  on  new  venture,kamal20,2024-10-05 12:42:00,"Deepak Nitrut Rakes, New Venture Deepak Nitrut Rakes, New Venture",0.0,Neutral
Deepak Nitrite,"Nitrite  is  coming  out,    Its  going  to  ICU",sanki1978,2024-10-04 18:35:00,"Nitrut is a compensation out, its going to ek",0.0,Neutral
Deepak Nitrite,"The  board  of  directors  of  Deepak  Nitrite  at  their  meeting  held  October  4,  2023  have  approved  incorporation  of  new  wholly  owned  subsidiary  of  the  company  and  investment  up  to  Rs  5  Crores  in  the  Equity  Capital  of  proposed  WOS,  from  time  to  time,  in  one  or  more  tranches.  The  proposed  WOS  shall  engage  in  the  business  of  providing  Project  Engineering,  Procurement,  Construction,  Commissioning,  Management  and  Consultancy  services.",kamal20,2024-10-04 16:59:00,"The Board of Directors of Deepak Nitrite at their meeting From time to time, in one or more traches.  The proposed wos shall engine in the business of providing Project Engineering, Procurement, Construction, Commission, Management and Consultancy Services.",0.6369,Positive
Deepak Nitrite,Deepak  Nitrite  incorporates  wholly-owned  subsidiary  Deepak  Nitrite  incorporates  wholly-owned  subsidiary,kamal20,2024-10-04 16:59:00,Deepak Nitrot incorporated whalylla-encoder lamp lamp nitrot incorporated whaollya-encoder,0.0,Neutral
Deepak Nitrite,back  to  the  same  price  again  ..  kitna  aur  add  kare..  this  looks  difficult  crossing  2500  in  the  near  future..,girishmak,2024-10-04 16:44:00,Back to the Shame Price Again .. How much more and add .. that looks deficient crossing 2500 in were Near Future ..,-0.3612,Negative
Deepak Nitrite,"handle  is  coming  down,  cup  has  broken  .and  fallen  on  floor",sanki1978,2024-10-03 09:12:00,"Handle is King Down, Cup Huss Broken.",-0.6808,Negative
Deepak Nitrite,"mnm,  tvs  motor,  bajaj  auto  and  maruti  are  my  top  favourite  in  auto  sector  if  that  helps  to  invest  in  auto  sector.  i  am  available  if  you  have  any  questions.",neha_0103,2024-10-01 13:43:00,"MNM, TVS Motor, Bajaj Auto and Maruti Are My Top Favourite in Auto Sector if that help to invest in auto sector.  I am available if you have any questions.",0.5267,Positive
Deepak Nitrite,sell  for  the  target  of  2875,Ayu19,2024-10-01 11:32:00,Cell for the Turgate of 2875,0.0,Neutral
Deepak Nitrite,"watch  out  deepak  nitrite,  price  n  volume  action  is  there  in  subdued  market  today.",neha_0103,2024-10-01 10:24:00,"Watch out lamp nitrot, price not volume action is the there in Subdued Market Today.",0.0,Neutral
Deepak Nitrite,"rising  crude  could  impact  chemical  stocks  negatively  ,but  current  price  gives  good  investment  opportunities  in  staggered  mode  ,however  traders  could  be  cautious",nssp,2024-09-29 11:37:00,"Rising Crude Block Impact Chemical Stocks Negatively, but current price gives good investment options in staggered mode, however traders could be cautious",0.6486,Positive
Deepak Nitrite,BUY  FOR  THE  TARGET  OF  3200,Ayu19,2024-09-27 13:24:00,Buy for the Turgate of 3200,0.0,Neutral
Deepak Nitrite,"correction  seems  to  be  almost  over  in  deepak  nitrite  expecting  strong  recovery  in  price  ,outlook  in  earnings  looks  good  as  prices  of  its  chemical  products  is  seeing  a  rise  and  certain  products  a  price  rise  of  allmost  40%  which  will  be  seen  in  2nd  quarter  earnings  can  initiate  a  buy  with  short  and  long  term  view  .this  a  personal  opinion  and  no  holding  in  the  stock",nssp,2024-09-27 07:41:00,"Correction seems to be almost over in Deepak Nitrite Expecting Strong Recovery in Price, Outlook in Earnings Looks Goods as Good as Price of its chemical products is seeing a rise and certain projects a rise of Allmost 40% which will be Seen in 2nd Quarter Earnings Can Initiate a Buy With Short and Long Term View .this a personal opinion and no holding in the stock",0.7269,Positive
Deepak Nitrite,"should  move  up  now,  right  time  to  buy!!!",sssjv19,2024-09-26 12:00:00,"Shud Move Now, Right Time to Buy !!!",0.0,Neutral
Deepak Nitrite,wait  for  next  monsoon  ..,DrA1985,2024-09-26 11:41:00,Wet for Next Monsoon ..,0.0,Neutral
Deepak Nitrite,dn  will  head  towards  2220  before   buy  and  enjoy  profit.,faga1234,2024-09-26 09:44:00,Day Will Head Towards 2220 Bifour Buy and Enjoy Profit.,0.7269,Positive
Deepak Nitrite,buy  for  the  target  of  3230,Ayu19,2024-09-25 11:24:00,Buy for the Turgate of 3230,0.0,Neutral
Deepak Nitrite,"Every  Dip  in  DN  would  be  a  buying  opportunity!  I  repeat,  kursi  ki  peti  baandh  Lijiye!",Balanced_Libran,2024-09-25 04:10:00,"Avri Dip in Dan Vowd Bai Bing Opportunity!  Sri Ripit, tie a box box!",0.5242,Positive
Deepak Nitrite,"Fall  is  not  over  in  Deepak  Nitrite,  100-150  rs  further  downward  fall  will  begin  from  tomorrow",sanki1978,2024-09-24 19:40:00,"Fall is not over in lamp nitrot, 100-150 juice furdar both",0.0,Neutral
Deepak Nitrite,"Fall  is  not  over  in  Deepak,  more  fall  coming  in  Deepak  Nitrite,  atleast  100-  150  rs  fall  is  expected.",sanki1978,2024-09-24 19:39:00,"Fall is not over in lamp, More Fall Coming in Lamp Nitra, Atlest 100- 150 Juice Fall This Excluded.",0.0,Neutral
Deepak Nitrite,those  who  want  it  to  rise  short  go  short  in  fno,ThefabulousPenguin,2024-09-22 15:41:00,Solid hu want IT to Rise Short which short in Fan,0.0772,Positive
Deepak Nitrite,"From  Tomorrow  onwards,  Deepak  Nitrite  upward  journey  will  start..  Just  hang  on  for  sometime",sanki1978,2024-09-21 18:57:00,"From Tumaro Oonwords, Deepak Nitrarat Upward Journey Will Start .. Just Hangon for Somatime",0.0,Neutral
Deepak Nitrite,operator  stock  hai  bhai  agar  long  karogay  to  obviously  neechay  jaayega   short  heavily  in  fno  it  will  rise  5%  in  a  single  day,ThefabulousPenguin,2024-09-21 17:10:00,"Operator stock is brother, if you do long, Obviocele will go down short, IT will release 5% in single day",0.0,Neutral
Deepak Nitrite,Is  there  any  news  for  DN  as  it  is  going  downward  since  long,skp9988,2024-09-21 14:00:00,This is the other News for Dandi,0.0,Neutral
Deepak Nitrite,humlog  pichlay  2  saal  se  yahi  bata  rhay  hain  ki  short  karogay  to  ye  upar  jaayega  aur  long  karogay  to  ye  neechay   logo  ko  mazaaak  lag  rha  hai,ChachaChaudhary,2024-09-19 17:11:00,Humlog pichlay 2 saal se yahi bata rhay hain ki short karogay to ye upar jaayega aur long karogay to ye neechay logo ko maazaaak lag rha hai,-0.34,Negative
Deepak Nitrite,jaisay  hi  tum  exit  karogay  ce  ye  upar  jaayega   hold  rakhogay  to  ye  neechay  jaayega  .....1500  rupay  ka  maal  2800  mein  mil  rha  hai  samajh  nhi  aaya  kya  abhi  tak  yahan  sirf  operator  hi  hai  genuine  trader  nhi  hai,ChachaChaudhary,2024-09-19 17:09:00,jaisay hi tum exit karogay ce ye upar jaayega hold rakhogay to ye neechay jaayeega ..... 1500 rupay ka maal 2800 mein mil 2800 mein mil rha hai samajh nhi nhi aaya aaya kya abhi tak yahan Sirf Operator Hi Genuine Tradera nhi hai,0.0,Neutral
Deepak Nitrite,DEEPAK  NITRITE  CHEMICAL  EXPORT  DATA  BIG  BEAT  YOY  AND  MOM  MOM  YOY  69.1%â¬†ï¸  34.43%â¬†ï¸,rock5620,2024-09-18 20:29:00,Deepak Nitrite Chemical Export Data Big Beat Yoy And Mom Mom Yoy 69.1%,0.0,Neutral
Deepak Nitrite,what  is  the  Sept  exp  prediction.  have  2200ce.,Sun_1965,2024-09-18 19:41:00,What is the sept expert.  Havel 2200 K.,0.0,Neutral
Deepak Nitrite,margins  will  tell  the  direction  of  stock  price  from  here.....,rizulagg5,2024-09-18 14:39:00,Margins will Tail the direction of stock price from here .....,0.0,Neutral
Deepak Nitrite,big  beat  export  both  MoM  and,akb89,2024-09-18 12:26:00,Big Bet Export Both Mother and,0.0,Neutral
Deepak Nitrite,Almost  zero  debt.  Breakout  done.  Now  it  will  not  be  available  below  3000  in  next  few  trading  sessions.,Simple_tipa,2024-09-16 18:41:00,Allmost Zero Debt.  Both breakouts.  Now IT will not be available Billo 3000 in Next Fu Trading Sessions.,-0.3008,Negative
Deepak Nitrite,DN  is  on  its  way  to  achieve  its  all  time  high  and  will  give  a  breakout...2650/-  is  the  first  target..accumulate  for  a  very  good  return...,darsu48,2024-09-15 08:26:00,DN is on its way to achieve all time high and will give a breakout ... 2650/- is the first target..accumulate for a very good return ...,0.4927,Positive
Deepak Nitrite,"chemical  industry  stable,  and  prices  of  chemicals  rising  many  chemical  products  have  seen  good  price  hike  deepak  nitrite  is  one  of  the  company  that  benefits  from  price  rise  as  its  products  are  seeing  price  hikes  ,as  far  the  stock  is  concerned  could  rise  to  rs  2500  however  investment  will  give  better  returns  ,other  companies  that  comes  to  notice  is  aart  ind,tata  chemicals",nssp,2024-09-15 07:35:00,"Chemical Industry Stable, Price of Chemicals Rising Many Chemical Products Have Seen Good Price Hike Deepak Nitrite is one of the Company that Benefits from Price Rise Rise as Its Products ARETS AREE SEETS AREE SEENGES , As far the stock is concerned could risk to Rs 2500 however investment will give better returns, other companies that comes to notice is aart ind, tata chemicals",0.8625,Positive
Deepak Nitrite,so  chaina  s  phenol  new  capacity  absorb  chaina  new  polycarbonate  plant  absorb  so  last  75  days  phenol  prices  47%  rise.,vijay1967,2024-09-14 09:55:00,So Chaena S Finnal New Capacity Absorb China New Polycarbonate Plant Absorb So Last 75 Days Finnal Presence 47% Rise.,0.0,Neutral
Deepak Nitrite,in  chaina  polycarbonate  plant  start  and  polycarbonate  plant  absorb  new  phenol  capacity,vijay1967,2024-09-14 09:28:00,In China Polycarbonate Plant Start and Polycarbonate Plant Absorb New Finol Capacity,0.0,Neutral
Deepak Nitrite,its  a  time  to  buy  DN  for  a  very  good  return  in  short  term  now.  buy  on  dip  strategy.  target  2650/-,darsu48,2024-09-13 08:06:00,It's a time to Buy Dan for a Veri Good Sand in Short Term Now.  Buye Dip Strategy.  Target 2650/-,0.4927,Positive
Deepak Nitrite,Tomorrow  Deepak  Nitrite  3000  plus,jayantijain78,2024-09-12 22:20:00,Tumaro lamp nitrut 3000 plus,0.0,Neutral
Deepak Nitrite,See  nifty  snesex  all  at  all  time  high  and  this  share  is  stuck  at  same  price  from  morning,hars1312,2024-09-12 15:05:00,Sea Nifty Sanesex All Time High and This share,0.4939,Positive
Deepak Nitrite,ka  ho  gaya  bhaai  sab  ne  short  position  close  kardo  kya  ðŸ˜ðŸ˜ðŸ˜,ThefabulousPenguin,2024-09-12 15:00:00,ka ho gaya bhai sab ne short position close kardo kya ð˜ð˜,0.0,Neutral
Deepak Nitrite,"Can  Deepak  Nitrite  touch  400  plus  by  end  of  this  week,  its  in  minor  correction  need  to  see  when  the  correction  will  be  over.",sanki1978,2024-09-12 09:46:00,"Can Deepak Nitrarat Touch 400 Plus Bay and This Week, Its in Minor Correction Need to C Winte The Correction will be over.",0.0,Neutral
Deepak Nitrite,My  target  for  DN  is  2650/-  and  a  good  share  to  stock  for  long  term.,darsu48,2024-09-12 08:14:00,My Target for Dan 2650/- and a Good Share to Stock for Long Term.,0.6249,Positive
Deepak Nitrite,agar  short  nhi  karogay  to  ye  2800  ke  neechay  chala  jayega  so  if  u  r  bullish  keep  making  short  position,ThefabulousPenguin,2024-09-10 12:33:00,"If you do not short, then it will go below 2800, so Bulish Keep Making Short Position",0.0,Neutral
Deepak Nitrite,It  has  to  close  above  2400  to  reach  ATH,RK0079,2024-09-10 11:41:00,"If IT is IT, Close Aobe 2400 to Richth",0.0258,Positive
Deepak Nitrite,"Seems  like  all  time  high  coming  soon  .  Charts  are  strong  ,  hopefully  Q2  to  be  better  than  Q1  numbers  .  Also  PLI  announcement  from  govt  is  awaited  .",RK0079,2024-09-10 11:41:00,"Seems like all time high coming soon.  Charts are strong, hopely Q2 to be better than Q1 numbers.  Also pli announsement from govt is aware.",0.8834,Positive
Deepak Nitrite,"Deepak  Nitrate  may  correct  further,  lan  accordingly  and  save  your  capital  and  maximize  profit.",stockshocks,2024-09-09 16:56:00,"Deepak Nitrate May Correct Furdar, Lan Auksordingley and Save Your Capital and Maximize Profit.",0.7269,Positive
Deepak Nitrite,moving  up  again  no  point  of  trade  here   it  breakout  above  3000,ThefabulousPenguin,2024-09-09 12:14:00,Moving Dupe Again Point of Trade Herre IT Breakout Above 3000,-0.296,Negative
Deepak Nitrite,"Ye  Bonus  Split  ki  baat  hawa  hawai  thee  kya,  yaa  koi  source  bhi","pkt,",2024-09-08 15:18:00,"Was this bonous split talk, was there air, or any source",0.5423,Positive
Deepak Nitrite,"proft  booking  starte  ,  maximize  your  profits  and  save  capital.",stockshocks,2024-09-08 15:03:00,"Prof. Booking Starte, Maximize Your Profits and Save Capital.",0.7269,Positive
Deepak Nitrite,operator  ne  puri  takat  laga  di  hai  shorter  ko  rulanay  ki  ðŸ˜¯ðŸ˜¯....ho  sakta  hai  4000  tak  pahucha  de   short  karnay  ko  koi  jaroorat  nhi  hai  ðŸ˜,ChachaChaudhary,2024-09-08 13:01:00,Operator ne puri takat laga di hai shorter ko rulanay ki ð˜round .... ho sakta hai 4000 tak pahucha de short karnay ko koi jarorat nhi hai ð˜,0.0,Neutral
Deepak Nitrite,"suggested  deepak  nitrite  at  2050  levels,  giving  more  than  15  percent  return  for  short-term  traders,  keep  trailing  sl  upward.  happy  investing.",neha_0103,2024-09-08 10:06:00,"Sugged Deepak Nitrite at 2050 Levels, Giving more than 15 percent return for short-term traders, keep trailing sl upward.  Happy Investing.",0.7269,Positive
Deepak Nitrite,"see  the  close  today  around  2300,  high  price",7233,2024-09-08 09:59:00,"C Close Today Around 2300, High Price",0.0,Neutral
